city_id,city_name,lat,lon,datetime,pm10,pm2_5,carbon_monoxide,carbon_dioxide,nitrogen_dioxide,sulphur_dioxide,ozone,aqi
7701354,Azimpur,23.7298,90.3854,2022-09-18T17:00,37.1,25.8,643,,52.3,4.6,17,84
7701354,Azimpur,23.7298,90.3854,2022-09-18T18:00,37,25.7,608,,46.8,4.8,17,83
7701354,Azimpur,23.7298,90.3854,2022-09-18T19:00,41.1,28.5,563,,44,4.7,16,83
7701354,Azimpur,23.7298,90.3854,2022-09-18T20:00,39.7,27.6,505,,42.3,4.3,15,83
7701354,Azimpur,23.7298,90.3854,2022-09-18T21:00,33.2,23.1,433,,39.2,4,16,83
7701354,Azimpur,23.7298,90.3854,2022-09-18T22:00,27.5,19.1,389,,34.3,3.8,20,83
7701354,Azimpur,23.7298,90.3854,2022-09-18T23:00,23.1,16.1,350,,28.5,3.8,25,82
7701354,Azimpur,23.7298,90.3854,2022-09-19T00:00,29.5,20.5,352,,27,4.7,21,81
7701354,Azimpur,23.7298,90.3854,2022-09-19T01:00,22.9,15.9,348,,26.2,5.6,27,79
7701354,Azimpur,23.7298,90.3854,2022-09-19T02:00,22.8,15.9,342,,25,6.8,35,78
7701354,Azimpur,23.7298,90.3854,2022-09-19T03:00,22.1,15.4,324,,22.1,7.7,48,77
7701354,Azimpur,23.7298,90.3854,2022-09-19T04:00,21.4,14.9,295,,17.9,7,61,76
7701354,Azimpur,23.7298,90.3854,2022-09-19T05:00,19.8,13.8,257,,12.6,5.7,76,75
7701354,Azimpur,23.7298,90.3854,2022-09-19T06:00,19.8,13.7,219,,8.2,4,88,74
7701354,Azimpur,23.7298,90.3854,2022-09-19T07:00,19.3,13.4,208,,8.6,3.3,86,74
7701354,Azimpur,23.7298,90.3854,2022-09-19T08:00,17.6,12.2,207,,11.2,2.8,77,73
7701354,Azimpur,23.7298,90.3854,2022-09-19T09:00,17.5,12.2,225,,17.5,2.6,63,72
7701354,Azimpur,23.7298,90.3854,2022-09-19T10:00,16.3,11.3,261,,26,3,52,71
7701354,Azimpur,23.7298,90.3854,2022-09-19T11:00,16.8,11.6,312,,36.8,3.9,39,69
7701354,Azimpur,23.7298,90.3854,2022-09-19T12:00,17.5,12,352,,46.7,4,28,68
7701354,Azimpur,23.7298,90.3854,2022-09-19T13:00,18.1,12.3,363,,45.2,4,32,66
7701354,Azimpur,23.7298,90.3854,2022-09-19T14:00,19.4,13.1,379,,43.1,3.9,37,64
7701354,Azimpur,23.7298,90.3854,2022-09-19T15:00,21.2,14.2,383,,38.8,3.9,43,62
7701354,Azimpur,23.7298,90.3854,2022-09-19T16:00,21.8,14.6,362,,33.8,4.1,45,61
7701354,Azimpur,23.7298,90.3854,2022-09-19T17:00,21.2,14.1,327,,27.7,4.3,45,60
7701354,Azimpur,23.7298,90.3854,2022-09-19T18:00,19.9,13.2,282,,20,4.5,45,59
7701354,Azimpur,23.7298,90.3854,2022-09-19T19:00,17.9,11.9,253,,14.9,4.3,45,58
7701354,Azimpur,23.7298,90.3854,2022-09-19T20:00,15.9,10.5,225,,10.1,4.1,46,57
7701354,Azimpur,23.7298,90.3854,2022-09-19T21:00,14.1,9.3,201,,6.7,3.8,45,55
7701354,Azimpur,23.7298,90.3854,2022-09-19T22:00,13.1,8.7,200,,8.1,3.8,42,54
7701354,Azimpur,23.7298,90.3854,2022-09-19T23:00,13,8.6,210,,11.9,3.8,38,53
7701354,Azimpur,23.7298,90.3854,2022-09-20T00:00,13.5,8.8,215,,15,3.3,40,52
7701354,Azimpur,23.7298,90.3854,2022-09-20T01:00,13,8.4,218,,14.6,3.2,44,51
7701354,Azimpur,23.7298,90.3854,2022-09-20T02:00,13.8,8.8,223,,14.1,3.2,49,51
7701354,Azimpur,23.7298,90.3854,2022-09-20T03:00,14.1,9.1,225,,12.9,3,57,50
7701354,Azimpur,23.7298,90.3854,2022-09-20T04:00,15.1,9.9,218,,10.9,2.7,66,49
7701354,Azimpur,23.7298,90.3854,2022-09-20T05:00,16.8,11.1,206,,8.3,2.3,77,48
7701354,Azimpur,23.7298,90.3854,2022-09-20T06:00,17.1,11.2,198,,6.8,2,85,47
7701354,Azimpur,23.7298,90.3854,2022-09-20T07:00,15.9,10.6,201,,7.8,2.2,83,47
7701354,Azimpur,23.7298,90.3854,2022-09-20T08:00,20.4,13.7,210,,10.3,2.7,76,46
7701354,Azimpur,23.7298,90.3854,2022-09-20T09:00,20.1,13.5,230,,16,3.2,64,47
7701354,Azimpur,23.7298,90.3854,2022-09-20T10:00,17.6,11.6,256,,24,3.2,52,47
7701354,Azimpur,23.7298,90.3854,2022-09-20T11:00,15.9,10.5,288,,34,3.1,38,47
7701354,Azimpur,23.7298,90.3854,2022-09-20T12:00,16.4,11,308,,42,3,28,47
7701354,Azimpur,23.7298,90.3854,2022-09-20T13:00,17.2,11.4,313,,40.5,3,29,47
7701354,Azimpur,23.7298,90.3854,2022-09-20T14:00,17.3,11.4,319,,38,2.8,31,46
7701354,Azimpur,23.7298,90.3854,2022-09-20T15:00,17.6,11.5,314,,33.6,2.8,35,46
7701354,Azimpur,23.7298,90.3854,2022-09-20T16:00,17.9,11.6,290,,28.6,2.7,40,46
7701354,Azimpur,23.7298,90.3854,2022-09-20T17:00,17.6,11.4,256,,22.6,2.7,46,45
7701354,Azimpur,23.7298,90.3854,2022-09-20T18:00,16.8,11,216,,15.6,2.7,52,45
7701354,Azimpur,23.7298,90.3854,2022-09-20T19:00,16.2,10.6,199,,11.6,2.6,55,44
7701354,Azimpur,23.7298,90.3854,2022-09-20T20:00,16.1,10.6,187,,8.4,2.5,56,44
7701354,Azimpur,23.7298,90.3854,2022-09-20T21:00,16.2,10.6,183,,6.8,2.5,55,44
7701354,Azimpur,23.7298,90.3854,2022-09-20T22:00,16,10.4,193,,9.7,2.7,50,44
7701354,Azimpur,23.7298,90.3854,2022-09-20T23:00,16.5,10.8,211,,14.9,2.8,43,45
7701354,Azimpur,23.7298,90.3854,2022-09-21T00:00,17.9,11.5,226,,20,2,43,45
7701354,Azimpur,23.7298,90.3854,2022-09-21T01:00,18,11.5,228,,19.1,2.4,46,46
7701354,Azimpur,23.7298,90.3854,2022-09-21T02:00,18.5,11.7,230,,17.9,3,50,46
7701354,Azimpur,23.7298,90.3854,2022-09-21T03:00,19.3,12.1,228,,15.7,3.4,57,47
7701354,Azimpur,23.7298,90.3854,2022-09-21T04:00,21,13.1,220,,13.4,3.3,64,47
7701354,Azimpur,23.7298,90.3854,2022-09-21T05:00,22.1,13.8,209,,10.8,3,72,48
7701354,Azimpur,23.7298,90.3854,2022-09-21T06:00,23.7,15.1,196,,8.5,2.7,78,48
7701354,Azimpur,23.7298,90.3854,2022-09-21T07:00,22.9,14.7,187,,7.8,2.5,78,49
7701354,Azimpur,23.7298,90.3854,2022-09-21T08:00,20.2,13,180,,7.8,2.5,74,49
7701354,Azimpur,23.7298,90.3854,2022-09-21T09:00,18.5,12,190,,11.6,2.7,65,49
7701354,Azimpur,23.7298,90.3854,2022-09-21T10:00,17.9,11.7,227,,19.9,3,52,49
7701354,Azimpur,23.7298,90.3854,2022-09-21T11:00,17.9,11.7,281,,31.3,3.4,36,49
7701354,Azimpur,23.7298,90.3854,2022-09-21T12:00,23.2,15.2,370,,44.8,4.4,18,49
7701354,Azimpur,23.7298,90.3854,2022-09-21T13:00,25.9,17.1,379,,43.7,4.3,17,50
7701354,Azimpur,23.7298,90.3854,2022-09-21T14:00,25.7,16.8,391,,42,4.1,16,51
7701354,Azimpur,23.7298,90.3854,2022-09-21T15:00,24.2,15.6,391,,39.2,3.8,16,51
7701354,Azimpur,23.7298,90.3854,2022-09-21T16:00,23.6,15.1,365,,36.5,3.7,18,51
7701354,Azimpur,23.7298,90.3854,2022-09-21T17:00,24.1,15.3,326,,33.5,3.7,20,52
7701354,Azimpur,23.7298,90.3854,2022-09-21T18:00,24.2,15.5,283,,29.1,3.7,24,52
7701354,Azimpur,23.7298,90.3854,2022-09-21T19:00,25,16.2,267,,25.1,3.8,27,52
7701354,Azimpur,23.7298,90.3854,2022-09-21T20:00,27,17.5,258,,20.8,3.8,29,53
7701354,Azimpur,23.7298,90.3854,2022-09-21T21:00,29,18.9,261,,17.6,3.9,30,54
7701354,Azimpur,23.7298,90.3854,2022-09-21T22:00,30.5,19.9,282,,19.7,4,26,54
7701354,Azimpur,23.7298,90.3854,2022-09-21T23:00,32.4,21.2,313,,24,4.1,20,55
7701354,Azimpur,23.7298,90.3854,2022-09-22T00:00,33.8,22.1,339,,28.3,4.4,17,56
7701354,Azimpur,23.7298,90.3854,2022-09-22T01:00,33.8,21.9,325,,26.5,4.8,24,57
7701354,Azimpur,23.7298,90.3854,2022-09-22T02:00,29.2,18.5,304,,23.8,5.2,34,58
7701354,Azimpur,23.7298,90.3854,2022-09-22T03:00,27.5,17.3,275,,19.8,5.3,49,59
7701354,Azimpur,23.7298,90.3854,2022-09-22T04:00,27.9,17.6,252,,16.2,4.9,61,59
7701354,Azimpur,23.7298,90.3854,2022-09-22T05:00,27.7,17.6,228,,12.3,4.2,75,59
7701354,Azimpur,23.7298,90.3854,2022-09-22T06:00,30,19,206,,8.8,3.6,88,60
7701354,Azimpur,23.7298,90.3854,2022-09-22T07:00,28.2,17.8,197,,7.4,3.7,93,60
7701354,Azimpur,23.7298,90.3854,2022-09-22T08:00,29.8,18.9,195,,7,4,95,60
7701354,Azimpur,23.7298,90.3854,2022-09-22T09:00,30.7,19.7,212,,11.8,4.4,88,61
7701354,Azimpur,23.7298,90.3854,2022-09-22T10:00,29.8,19.3,254,,23.4,4.9,71,62
7701354,Azimpur,23.7298,90.3854,2022-09-22T11:00,28.5,18.5,312,,39.5,5.4,47,62
7701354,Azimpur,23.7298,90.3854,2022-09-22T12:00,34.9,23.2,490,,56.4,7.1,18,63
7701354,Azimpur,23.7298,90.3854,2022-09-22T13:00,42.5,28.5,528,,54.9,7.1,17,64
7701354,Azimpur,23.7298,90.3854,2022-09-22T14:00,40.2,26.8,580,,52.7,7.1,16,65
7701354,Azimpur,23.7298,90.3854,2022-09-22T15:00,38.1,25.3,611,,49.4,6.9,15,65
7701354,Azimpur,23.7298,90.3854,2022-09-22T16:00,36.6,24.4,570,,47,6.4,14,66
7701354,Azimpur,23.7298,90.3854,2022-09-22T17:00,34.3,22.9,496,,44.5,5.7,13,67
7701354,Azimpur,23.7298,90.3854,2022-09-22T18:00,33.1,21.9,403,,39.8,4.8,14,68
7701354,Azimpur,23.7298,90.3854,2022-09-22T19:00,32.8,21.5,350,,34,4.3,18,68
7701354,Azimpur,23.7298,90.3854,2022-09-22T20:00,30.9,20,303,,27,3.8,24,69
7701354,Azimpur,23.7298,90.3854,2022-09-22T21:00,33.3,21.7,283,,21.3,3.7,28,69
7701354,Azimpur,23.7298,90.3854,2022-09-22T22:00,37.5,24.3,334,,23,4.3,25,69
7701354,Azimpur,23.7298,90.3854,2022-09-22T23:00,41.6,27.1,422,,27.8,5.3,19,70
7701354,Azimpur,23.7298,90.3854,2022-09-23T00:00,43.8,28.4,414,,33.5,6.9,17,70
7701354,Azimpur,23.7298,90.3854,2022-09-23T01:00,37.6,23.7,381,,31.1,7.1,26,71
7701354,Azimpur,23.7298,90.3854,2022-09-23T02:00,32.7,20.1,335,,27.7,7.3,38,71
7701354,Azimpur,23.7298,90.3854,2022-09-23T03:00,30.6,18.7,280,,23,7.4,54,71
7701354,Azimpur,23.7298,90.3854,2022-09-23T04:00,31.4,19.3,255,,19.5,7,65,71
7701354,Azimpur,23.7298,90.3854,2022-09-23T05:00,33.5,20.8,238,,15.9,6.3,76,71
7701354,Azimpur,23.7298,90.3854,2022-09-23T06:00,34.2,21.4,222,,12.6,5.6,87,72
7701354,Azimpur,23.7298,90.3854,2022-09-23T07:00,35.2,22,210,,10.9,5.2,94,72
7701354,Azimpur,23.7298,90.3854,2022-09-23T08:00,34.3,21.5,201,,10,5,99,72
7701354,Azimpur,23.7298,90.3854,2022-09-23T09:00,33.6,21.2,213,,14.1,4.8,95,72
7701354,Azimpur,23.7298,90.3854,2022-09-23T10:00,32.6,20.7,254,,25.5,4.9,76,73
7701354,Azimpur,23.7298,90.3854,2022-09-23T11:00,34.7,22.4,314,,41.5,5.1,48,73
7701354,Azimpur,23.7298,90.3854,2022-09-23T12:00,46.2,30.5,678,,65.2,7.9,18,73
7701354,Azimpur,23.7298,90.3854,2022-09-23T13:00,53,35.5,672,,62.9,7.6,17,74
7701354,Azimpur,23.7298,90.3854,2022-09-23T14:00,48.9,32.6,663,,59.7,7.1,16,74
7701354,Azimpur,23.7298,90.3854,2022-09-23T15:00,43.7,28.9,653,,55.2,6.7,14,75
7701354,Azimpur,23.7298,90.3854,2022-09-23T16:00,42.7,28.5,656,,52,7.1,14,75
7701354,Azimpur,23.7298,90.3854,2022-09-23T17:00,44.8,29.9,662,,48.7,7.7,14,75
7701354,Azimpur,23.7298,90.3854,2022-09-23T18:00,47.6,31.9,649,,44.8,8.3,14,76
7701354,Azimpur,23.7298,90.3854,2022-09-23T19:00,43.8,29.3,603,,42.6,8.1,14,77
7701354,Azimpur,23.7298,90.3854,2022-09-23T20:00,41.2,27.6,538,,40.7,7.7,14,78
7701354,Azimpur,23.7298,90.3854,2022-09-23T21:00,42.4,28.6,473,,39,7.2,15,78
7701354,Azimpur,23.7298,90.3854,2022-09-23T22:00,42.6,28.8,467,,38.8,7.2,16,79
7701354,Azimpur,23.7298,90.3854,2022-09-23T23:00,41.3,28,481,,39.2,7.2,17,79
7701354,Azimpur,23.7298,90.3854,2022-09-24T00:00,42.5,28.8,511,,36.4,7.2,20,79
7701354,Azimpur,23.7298,90.3854,2022-09-24T01:00,28.9,19.2,457,,33.8,7.2,26,79
7701354,Azimpur,23.7298,90.3854,2022-09-24T02:00,24.6,16.1,381,,30,7.4,36,79
7701354,Azimpur,23.7298,90.3854,2022-09-24T03:00,24.4,15.9,298,,24.9,7.4,49,79
7701354,Azimpur,23.7298,90.3854,2022-09-24T04:00,26.1,17.1,272,,21.2,7.3,59,78
7701354,Azimpur,23.7298,90.3854,2022-09-24T05:00,29,19,262,,17.6,7,70,78
7701354,Azimpur,23.7298,90.3854,2022-09-24T06:00,32.4,21.2,256,,14.2,6.7,83,78
7701354,Azimpur,23.7298,90.3854,2022-09-24T07:00,33.2,21.7,234,,11.9,6.3,93,78
7701354,Azimpur,23.7298,90.3854,2022-09-24T08:00,33.8,22.1,210,,10.1,5.9,102,78
7701354,Azimpur,23.7298,90.3854,2022-09-24T09:00,34,22.2,244,,15,6,101,78
7701354,Azimpur,23.7298,90.3854,2022-09-24T10:00,34,22.2,349,,30,6.7,81,78
7701354,Azimpur,23.7298,90.3854,2022-09-24T11:00,39.1,25.9,503,,51,7.8,51,78
7701354,Azimpur,23.7298,90.3854,2022-09-24T12:00,59,39.8,899,,76.5,12.4,27,79
7701354,Azimpur,23.7298,90.3854,2022-09-24T13:00,67.8,46.1,933,,73.8,11.4,25,80
7701354,Azimpur,23.7298,90.3854,2022-09-24T14:00,61.2,41.6,980,,69.8,9.9,21,80
7701354,Azimpur,23.7298,90.3854,2022-09-24T15:00,57.3,38.9,989,,64,8.1,17,81
7701354,Azimpur,23.7298,90.3854,2022-09-24T16:00,54.7,37.3,912,,59.5,6.9,16,82
7701354,Azimpur,23.7298,90.3854,2022-09-24T17:00,51.8,35.2,789,,54.7,5.8,15,83
7701354,Azimpur,23.7298,90.3854,2022-09-24T18:00,47.5,32.2,641,,48.8,4.8,14,83
7701354,Azimpur,23.7298,90.3854,2022-09-24T19:00,44.8,30.3,564,,45.2,4.4,14,83
7701354,Azimpur,23.7298,90.3854,2022-09-24T20:00,44.2,29.8,501,,42.2,4.3,13,83
7701354,Azimpur,23.7298,90.3854,2022-09-24T21:00,43.3,29.2,458,,38.9,4.8,13,84
7701354,Azimpur,23.7298,90.3854,2022-09-24T22:00,42.5,28.7,483,,37.3,5.6,12,84
7701354,Azimpur,23.7298,90.3854,2022-09-24T23:00,41.6,28.3,541,,36.5,6.7,10,84
7701354,Azimpur,23.7298,90.3854,2022-09-25T00:00,38.3,26.2,469,,33.6,6.8,13,84
7701354,Azimpur,23.7298,90.3854,2022-09-25T01:00,32.9,22.2,442,,32.4,8.1,20,84
7701354,Azimpur,23.7298,90.3854,2022-09-25T02:00,28.1,18.7,402,,30.7,9.9,29,84
7701354,Azimpur,23.7298,90.3854,2022-09-25T03:00,29.8,19.8,355,,27.8,11.6,44,84
7701354,Azimpur,23.7298,90.3854,2022-09-25T04:00,33.1,22,330,,24.5,11.3,57,84
7701354,Azimpur,23.7298,90.3854,2022-09-25T05:00,34.3,22.7,310,,20.8,10.3,71,85
7701354,Azimpur,23.7298,90.3854,2022-09-25T06:00,39.1,26,293,,17.2,9.4,89,85
7701354,Azimpur,23.7298,90.3854,2022-09-25T07:00,38.4,25.4,283,,14.6,9.5,103,86
7701354,Azimpur,23.7298,90.3854,2022-09-25T08:00,41.7,27.7,279,,12.4,10.1,116,86
7701354,Azimpur,23.7298,90.3854,2022-09-25T09:00,43.7,29.2,308,,18.8,10.9,118,86
7701354,Azimpur,23.7298,90.3854,2022-09-25T10:00,45.9,30.6,373,,38.7,11.8,97,87
7701354,Azimpur,23.7298,90.3854,2022-09-25T11:00,50.4,33.9,464,,66.6,12.8,64,88
7701354,Azimpur,23.7298,90.3854,2022-09-25T12:00,62.6,42.6,699,,93.5,12.9,27,88
7701354,Azimpur,23.7298,90.3854,2022-09-25T13:00,82.9,56.7,966,,91.2,15.9,27,89
7701354,Azimpur,23.7298,90.3854,2022-09-25T14:00,93.4,64,1347,,88.1,20.2,27,90
7701354,Azimpur,23.7298,90.3854,2022-09-25T15:00,101,69.4,1758,,84.1,25.6,27,92
7701354,Azimpur,23.7298,90.3854,2022-09-25T16:00,107.8,74,1896,,82,28.9,26,94
7701354,Azimpur,23.7298,90.3854,2022-09-25T17:00,116.2,80.1,1952,,80.3,31.7,25,98
7701354,Azimpur,23.7298,90.3854,2022-09-25T18:00,123.4,85.4,1940,,77.9,34,23,102
7701354,Azimpur,23.7298,90.3854,2022-09-25T19:00,128.1,88.5,1850,,75.4,33.8,22,107
7701354,Azimpur,23.7298,90.3854,2022-09-25T20:00,124.3,86.4,1698,,72.6,32.5,21,113
7701354,Azimpur,23.7298,90.3854,2022-09-25T21:00,120.1,83.4,1527,,69.8,31.5,20,119
7701354,Azimpur,23.7298,90.3854,2022-09-25T22:00,119.7,83.1,1500,,69.7,32,17,125
7701354,Azimpur,23.7298,90.3854,2022-09-25T23:00,121.1,84.1,1513,,70.3,33,13,131
7701354,Azimpur,23.7298,90.3854,2022-09-26T00:00,94.8,65.2,1256,,63,17.1,17,136
7701354,Azimpur,23.7298,90.3854,2022-09-26T01:00,61.5,42,1057,,58.2,16,21,141
7701354,Azimpur,23.7298,90.3854,2022-09-26T02:00,50.5,34.5,774,,51.1,14.4,28,143
7701354,Azimpur,23.7298,90.3854,2022-09-26T03:00,44.5,30.3,471,,42,12.7,40,144
7701354,Azimpur,23.7298,90.3854,2022-09-26T04:00,43.8,29.9,387,,36.5,12,53,145
7701354,Azimpur,23.7298,90.3854,2022-09-26T05:00,46.6,31.9,370,,31.5,11.6,69,146
7701354,Azimpur,23.7298,90.3854,2022-09-26T06:00,47.3,32.2,365,,25.7,11.1,91,147
7701354,Azimpur,23.7298,90.3854,2022-09-26T07:00,46.3,31.7,331,,19.5,10.6,112,148
7701354,Azimpur,23.7298,90.3854,2022-09-26T08:00,44,30,298,,13.4,10,134,148
7701354,Azimpur,23.7298,90.3854,2022-09-26T09:00,44.7,30.5,332,,16.7,9.9,144,149
7701354,Azimpur,23.7298,90.3854,2022-09-26T10:00,45.1,30.9,475,,37.6,10.9,120,149
7701354,Azimpur,23.7298,90.3854,2022-09-26T11:00,50.9,34.9,683,,68.4,12.4,78,149
7701354,Azimpur,23.7298,90.3854,2022-09-26T12:00,58.1,40,897,,86.2,11,30,149
7701354,Azimpur,23.7298,90.3854,2022-09-26T13:00,77.8,53.8,1314,,84.4,14.6,29,149
7701354,Azimpur,23.7298,90.3854,2022-09-26T14:00,96.4,66.8,1903,,81.9,19.5,27,148
7701354,Azimpur,23.7298,90.3854,2022-09-26T15:00,108.3,75,2434,,78.2,23.9,25,149
7701354,Azimpur,23.7298,90.3854,2022-09-26T16:00,110.6,76.6,2389,,75.1,22.9,23,149
7701354,Azimpur,23.7298,90.3854,2022-09-26T17:00,101,70.1,2123,,71.7,20,20,150
7701354,Azimpur,23.7298,90.3854,2022-09-26T18:00,85.7,59.4,1778,,67.5,16.7,17,148
7701354,Azimpur,23.7298,90.3854,2022-09-26T19:00,78.5,54.2,1629,,65.1,16.2,17,146
7701354,Azimpur,23.7298,90.3854,2022-09-26T20:00,79.2,54.8,1504,,63,16.5,17,142
7701354,Azimpur,23.7298,90.3854,2022-09-26T21:00,88.5,61.2,1430,,60.7,17.6,17,139
7701354,Azimpur,23.7298,90.3854,2022-09-26T22:00,99.7,69.2,1528,,58.5,19.5,15,137
7701354,Azimpur,23.7298,90.3854,2022-09-26T23:00,110.1,76.4,1707,,56.5,21.9,11,135
7701354,Azimpur,23.7298,90.3854,2022-09-27T00:00,64,44.5,786,,49.7,13.6,13,134
7701354,Azimpur,23.7298,90.3854,2022-09-27T01:00,46.8,32.1,711,,50.3,12.7,16,132
7701354,Azimpur,23.7298,90.3854,2022-09-27T02:00,44,30.2,605,,51,11.6,20,131
7701354,Azimpur,23.7298,90.3854,2022-09-27T03:00,46.7,32,489,,48.8,10.6,34,131
7701354,Azimpur,23.7298,90.3854,2022-09-27T04:00,52.3,36,453,,42.3,11,57,131
7701354,Azimpur,23.7298,90.3854,2022-09-27T05:00,56.7,39.1,440,,33.2,11.9,87,132
7701354,Azimpur,23.7298,90.3854,2022-09-27T06:00,51.8,35.7,432,,23.3,13,125,132
7701354,Azimpur,23.7298,90.3854,2022-09-27T07:00,50.1,34.6,415,,17.1,13.3,155,133
7701354,Azimpur,23.7298,90.3854,2022-09-27T08:00,47.7,32.9,401,,12.1,13.4,186,133
7701354,Azimpur,23.7298,90.3854,2022-09-27T09:00,50.3,34.8,426,,18.5,13.2,198,133
7701354,Azimpur,23.7298,90.3854,2022-09-27T10:00,49.1,34,497,,43.8,12.6,166,134
7701354,Azimpur,23.7298,90.3854,2022-09-27T11:00,51.7,35.7,601,,80.3,11.6,110,134
7701354,Azimpur,23.7298,90.3854,2022-09-27T12:00,61.7,42.8,860,,92.7,11.1,40,134
7701354,Azimpur,23.7298,90.3854,2022-09-27T13:00,82.4,57.3,1264,,89.8,14.4,39,134
7701354,Azimpur,23.7298,90.3854,2022-09-27T14:00,100.6,69.8,1840,,85.6,19,37,135
7701354,Azimpur,23.7298,90.3854,2022-09-27T15:00,114.6,79.6,2503,,80.1,24.5,34,135
7701354,Azimpur,23.7298,90.3854,2022-09-27T16:00,128.5,89.6,2797,,76.6,27.4,31,136
7701354,Azimpur,23.7298,90.3854,2022-09-27T17:00,140.2,97.8,3000,,73.2,29.6,27,137
7701354,Azimpur,23.7298,90.3854,2022-09-27T18:00,144.8,100.8,3128,,69.2,31.4,23,140
7701354,Azimpur,23.7298,90.3854,2022-09-27T19:00,148.5,103.6,3082,,66.3,31.5,21,144
7701354,Azimpur,23.7298,90.3854,2022-09-27T20:00,149.5,104.3,2934,,63.8,30.6,19,149
7701354,Azimpur,23.7298,90.3854,2022-09-27T21:00,143.9,100.4,2733,,61.7,28.8,17,151
7701354,Azimpur,23.7298,90.3854,2022-09-27T22:00,139.7,97.6,2679,,62.3,27.1,12,152
7701354,Azimpur,23.7298,90.3854,2022-09-27T23:00,142.5,99.4,2645,,64.2,25.1,5,152
7701354,Azimpur,23.7298,90.3854,2022-09-28T00:00,145.8,102,2350,,69.4,28.2,16,153
7701354,Azimpur,23.7298,90.3854,2022-09-28T01:00,114.3,79.6,1904,,64.8,26.5,28,154
7701354,Azimpur,23.7298,90.3854,2022-09-28T02:00,75.9,52.6,1272,,58.2,24.1,46,155
7701354,Azimpur,23.7298,90.3854,2022-09-28T03:00,71.5,49.7,614,,48.3,22.4,78,156
7701354,Azimpur,23.7298,90.3854,2022-09-28T04:00,69.8,48.7,467,,40,24,110,156
7701354,Azimpur,23.7298,90.3854,2022-09-28T05:00,64,44.6,484,,31,26.9,148,156
7701354,Azimpur,23.7298,90.3854,2022-09-28T06:00,66.6,46.3,540,,21.6,29.4,193,156
7701354,Azimpur,23.7298,90.3854,2022-09-28T07:00,67.1,46.7,527,,15.1,28.5,223,157
7701354,Azimpur,23.7298,90.3854,2022-09-28T08:00,66.8,46.6,519,,9.9,26.5,251,157
7701354,Azimpur,23.7298,90.3854,2022-09-28T09:00,66.4,46.2,542,,16.9,23.4,257,157
7701354,Azimpur,23.7298,90.3854,2022-09-28T10:00,65.4,45.5,594,,43.8,21,218,158
7701354,Azimpur,23.7298,90.3854,2022-09-28T11:00,61,42.5,669,,82.7,18.4,154,173
7701354,Azimpur,23.7298,90.3854,2022-09-28T12:00,73.1,51,801,,111.2,9.1,45,185
7701354,Azimpur,23.7298,90.3854,2022-09-28T13:00,83.1,58,1078,,107.3,10.9,43,175
7701354,Azimpur,23.7298,90.3854,2022-09-28T14:00,95,66.4,1467,,101.8,13.4,41,158
7701354,Azimpur,23.7298,90.3854,2022-09-28T15:00,101.5,70.8,1768,,95,15.3,38,158
7701354,Azimpur,23.7298,90.3854,2022-09-28T16:00,86.8,60.5,1626,,92.6,14.1,35,158
7701354,Azimpur,23.7298,90.3854,2022-09-28T17:00,78.5,54.8,1297,,91.2,11.6,33,157
7701354,Azimpur,23.7298,90.3854,2022-09-28T18:00,79.9,55.8,899,,85.2,8.6,33,156
7701354,Azimpur,23.7298,90.3854,2022-09-28T19:00,72.9,50.9,742,,73.6,6.9,39,155
7701354,Azimpur,23.7298,90.3854,2022-09-28T20:00,68.2,47.6,634,,58.2,5.5,48,154
7701354,Azimpur,23.7298,90.3854,2022-09-28T21:00,61.2,42.7,551,,43.5,4.7,56,153
7701354,Azimpur,23.7298,90.3854,2022-09-28T22:00,60.3,42.1,551,,42.8,5,51,152
7701354,Azimpur,23.7298,90.3854,2022-09-28T23:00,61,42.6,597,,47.2,6.1,42,150
7701354,Azimpur,23.7298,90.3854,2022-09-29T00:00,65.4,45.8,624,,51,5.1,31,146
7701354,Azimpur,23.7298,90.3854,2022-09-29T01:00,56,39,596,,47.6,6.8,41,140
7701354,Azimpur,23.7298,90.3854,2022-09-29T02:00,51.9,36.2,557,,42.6,9.1,56,136
7701354,Azimpur,23.7298,90.3854,2022-09-29T03:00,47.4,33.1,516,,35.8,11.9,82,134
7701354,Azimpur,23.7298,90.3854,2022-09-29T04:00,49.5,34.6,508,,30.8,12.8,107,133
7701354,Azimpur,23.7298,90.3854,2022-09-29T05:00,52,36.3,511,,25.7,13.2,137,131
7701354,Azimpur,23.7298,90.3854,2022-09-29T06:00,50.3,35.2,512,,20.5,13.5,170,130
7701354,Azimpur,23.7298,90.3854,2022-09-29T07:00,48.1,33.5,489,,15.2,13.6,191,129
7701354,Azimpur,23.7298,90.3854,2022-09-29T08:00,45.2,31.5,458,,10.1,13.7,209,128
7701354,Azimpur,23.7298,90.3854,2022-09-29T09:00,43.5,30.4,476,,17.5,13.8,207,126
7701354,Azimpur,23.7298,90.3854,2022-09-29T10:00,43.3,30.3,557,,45,13.8,169,124
7701354,Azimpur,23.7298,90.3854,2022-09-29T11:00,46.9,32.7,680,,84.5,13.9,110,137
7701354,Azimpur,23.7298,90.3854,2022-09-29T12:00,78.2,54.7,990,,127.4,16.5,46,143
7701354,Azimpur,23.7298,90.3854,2022-09-29T13:00,101,70.8,1232,,125.8,17.5,38,130
